61d13a63e27b157932cdca00271593b0100d5ced,DELETE,regular-file,dummy_frontend/avatar.glb,132,
703c1121ccaf63da553f34c70a94a6979e4061a3,DELETE,regular-file,dummy_frontend/avatar_wolf.glb,131,
617f83ff481b8508e397abec9d4bc021a76b9399,DELETE,regular-file,dummy_frontend/testavatar.glb,132,
